code,cpv_label,level
3562,Missiles,4
3563,Spationefs militaires,4
3564,Pièces pour équipement aérospatial militaire,4
3571,"Systèmes de commandement, de contrôle, de communication et d'informatique",4
3572,"Renseignement, surveillance, acquisition d'objectifs et reconnaissance",4
3573,Systèmes de guerre électronique et contre-mesures,4
3574,Simulateurs de combat,4
3581,Équipement individuel,4
3582,Équipement de soutien,4
3731,Instruments de musique,4
3732,Pièces et accessoires pour instruments de musique,4
3741,Équipements de sports de plein air,4
3742,Équipements de gymnastique,4
3743,Équipement de boxe,4
3744,Équipement de culture physique,4
3745,Équipement pour sports de plein air et sur courts,4
3746,Équipement pour jeux de tir et de table,4
3747,Équipements pour le golf et le jeu de quilles,4
3748,Machines ou appareils pour l'équipement de loisir,4
3751,Poupées,4
3752,Jouets,4
3753,"Articles pour fêtes foraines, jeux de société ou jeux de salon",4
3754,Machines de jeu,4
3781,Fournitures pour travaux d'artisanat,4
3782,Fournitures pour travaux artistiques,4
3811,Instruments de navigation,4
3812,Instruments de météorologie,4
3821,Boussoles de géologue,4
3822,Appareils de prospection géologique,4
3823,Instruments géophysiques électromagnétiques,4
3824,Instruments géophysiques de mesure de la gravité,4
3825,Instruments géophysique de mesure de la polarité induite (IP),4
3826,Instruments géophysiques de magnétomètrie,4
3827,Instruments géophysiques pour la mesure de la résistivité,4
3828,Gravimètres,4
3829,"Instruments et matériels de télémétrie, d'hydrographie, d'océanographie et d'hydrologie",4
3831,Balances de précision,4
3832,Tables de dessin,4
3833,Instruments à main pour la mesure de longueurs,4
3834,Instruments de mesure de grandeurs,4
3841,Instruments de comptage,4
3842,"Instruments de mesure du débit, du niveau et de la pression de liquides ou de gaz",4
3843,Appareils de détection et d'analyse,4
3851,Microscopes,4
3852,Scanners,4
3853,Diffractographes,4
3854,Machines et appareils d'essai et de mesure,4
3855,Compteurs,4
3856,Compteurs de production,4
3857,Instruments et appareils de réglage et de contrôle,4
3858,Appareils utilisant les rayonnements et destinés à des usages autres que médicaux,4
3862,Matériel de polarisation,4
3863,Instruments d'astronomie et d'optique,4
3864,Dispositifs à cristaux liquides,4
3865,Matériel de photographie,4
3871,Horloges de pointage,4
3872,Horodateurs,4
3873,Parcmètres,4
3874,Minuteurs,4
3875,Interrupteurs horaires,4
3881,Équipement de commande des processus industriels,4
3882,Matériel de télécommande,4
3891,Matériel de vérification et de test d'hygiène,4
3892,Équipement pour grains et aliments pour animaux,4
3893,Instruments de mesure de l'humidité,4
3894,Instruments d'évaluation nucléaire,4
3895,Matériel pour réaction en chaîne à la polymérase (PCR),4
3896,Éthylotest antidémarrage,4
3897,"Simulateur de recherche, d'essai et scientifique et technique",4
3911,"Sièges, chaises et articles assimilés, et pièces connexes",4
3912,"Tables, armoires, bureaux et bibliothèques",4
3913,Mobilier de bureau,4
3914,Mobilier de maison,4
3915,Mobilier et équipements divers,4
3916,Mobilier scolaire,4
3917,Mobilier de magasin,4
3918,Mobilier de laboratoire,4
3919,Papier peint et autres revêtements,4
3922,"Équipement de cuisine, articles de maison, articles ménagers et fournitures de restauration",4
3923,Produit à usage spécial,4
3924,Coutellerie,4
3926,Plateaux de réception et matériel de bureau,4
3927,Articles religieux,4
3929,Aménagements divers,4
3931,Équipement de restauration,4
3933,Matériel de désinfection,4
3934,Équipement de réseau à gaz,4
3935,Équipement de réseau d'assainissement,4
3936,Matériel de scellement,4
3937,Installations de distribution d'eau,4
3951,Articles textiles ménagers,4
3952,Articles textiles confectionnés,4
3953,"Tapis, paillassons et carpettes",4
3954,"Cordages, cordes, ficelles et filets divers",4
3955,Articles en non-tissé,4
3956,Articles textiles divers,4
3971,Appareils ménagers électriques,4
3972,Appareils ménagers non électriques,4
3981,Préparations odoriférantes et cires,4
3982,Agents organiques tensioactifs,4
3983,Produits de nettoyage,4
4111,Eau potable,4
4112,Eau non potable,4
4211,Turbines et moteurs,4
4212,Pompes et compresseurs,4
4213,"Robinets, vannes et dispositifs similaires",4
4214,"Engrenages, éléments d'engrenage et d'entraînement",4
4215,Réacteurs nucléaires et pièces détachées,4
4216,Installations de chaudières,4
4221,"Machines de traitement des aliments, des boissons et du tabac",4
4222,"Pièces pour machines de traitement des aliments, des boissons et du tabac",4
4231,Brûleurs pour l'alimentation des foyers,4
4232,Incinérateurs de déchets,4
4233,Fours de fusion,4
4234,Fours à usages non domestiques,4
4235,Fours crématoires,4
4239,"Pièces pour brûleurs, fourneaux ou fours",4
4241,Matériel de levage et de manutention,4
4242,"Godets, pelles, grappins et grips pour grues ou excavateurs",4
4251,"Échangeurs de chaleur, matériel de climatisation et de réfrigération et matériel de filtration",4
4252,Matériel de ventilation,4
4253,Pièces pour matériel de réfrigération et de congélation et pompes à chaleur,4
4261,Machines-outils à laser et centres d'usinage,4
4262,"Tours, machines à aléser et à fraiser",4
4263,Machines-outils pour le travail des métaux,4
4264,"Machines-outils à travailler les matériaux durs, excepté les métaux",4
4265,Outils à main pneumatiques ou à moteur,4
4266,"Outils pour le brasage tendre, le brasage fort et le soudage, machines et matériel pour la trempe superficielle et la projection à chaud",4
4267,Pièces et accessoires de machines-outils,4
4271,Machines pour l'industrie textile,4
4272,Pièces pour machines de l'industrie du textile et de l'habillement,4
4281,Pièces pour machines de fabrication du papier ou du carton,4
4291,"Appareils de distillation, de filtration ou de rectification",4
4292,"Machines de nettoyage de bouteilles, machines d'emballage, de pesage et de pulvérisation",4
4293,"Centrifugeuses, machines de calandrage ou distributeurs automatiques",4
4294,Machines pour le traitement thermique de matériaux,4
4295,Pièces pour machines à usage général,4
4296,"Systèmes de commande et de contrôle, équipement d'impression et de graphisme, matériel bureautique et matériel de traitement de l'information",4
4297,"Pièces pour lave-vaisselle et machines de nettoyage, de remplissage, d'emballage ou de conditionnement",4
4298,Générateurs de gaz,4
4299,Machines diverses à usage spécifique,4
4312,"Haveuses à charbon ou à roche, tunneliers et machines de forage ou de fonçage",4
4313,Matériel de forage,4
4314,Soutènements miniers mobiles à commande hydraulique,4
4321,Machines de terrassement,4
4322,Niveleuses-régleuses et niveleuses-surfaceuses,4
4323,Machines décapeuses,4
4324,Machines à bourrer,4
4325,Chargeuses à benne frontale,4
4326,"Pelles mécaniques, excavateurs, chouleurs et machines de mines",4
4331,Machines de génie civil,4
4332,Équipement de construction,4
4341,Machines de traitement des minéraux,4
4342,Machines de formage des moules de fonderie,4
4361,Pièces pour machines de forage,4
4362,Pièces pour machines de traitement de minerais,4
4363,Pièces pour machines de fonçage,4
4364,Pièces pour excavateurs,4
4371,Machines à laminer les métaux,4
4372,Machines à couler,4
4381,Équipement pour le travail du bois,4
4382,Matériel de cordonnerie,4
4383,Outils à moteur,4
4384,Matériel de forge,4
4411,Matériaux de construction,4
4413,Conduites d'égouts,4
4414,Produits connexes aux matériaux de construction,4
4416,"Pipelines, tuyauterie, conduites, gainage, tubage et articles connexes",4
4417,"Plaques, tôles, bandes et feuilles connexes aux matériaux de construction",4
4419,Matériaux de construction divers,4
4421,Structures et pièces structurelles,4
4422,Menuiserie pour la construction,4
4423,Charpenterie pour la construction,4
4431,Articles en fils métalliques,4
4432,Câbles et produits connexes,4
4433,"Barres, tiges, fils et profilés pour la construction",4
4441,Articles de salle de bains et de cuisine,4
4442,Produits utilisés dans la construction,4
4443,Plaques de blindage,4
4444,Paliers de roulement,4
4445,Acier doux,4
4446,Étançons et étais miniers,4
4447,Produits en fonte,4
4448,Équipements divers de protection contre l'incendie,4
4451,Outils,4
4452,"Serrures, clés et charnières",4
4453,Attaches,4
4454,Chaînes,4
4455,Ressorts,4
4461,"Citernes, réservoirs, conteneurs et cuves sous pression",4
4462,Radiateurs et chaudières pour chauffage central et pièces détachées,4
4481,Peintures,4
4482,Vernis,4
4483,"Mastics, matières de charge, ciment de scellement et diluants",4
4491,Pierre de construction,4
4492,"Pierre calcaire, gypse et craie",4
4493,Ardoise,4
4511,Travaux de démolition de bâtiments et travaux de terrassement,4
4512,Travaux de sondage et de forage de reconnaissance,4
4521,Travaux de construction de bâtiments,4
4522,Ouvrages d'art et de génie civil,4
4523,"Travaux de construction de pipelines, de lignes de communication et d'énergie, d'autoroutes, de routes, d'aérodromes et de voies ferrées; travaux de nivelage",4
4524,Travaux de construction d'ouvrages hydrauliques,4
4525,"Travaux de construction d'usines, d'exploitations minières et d'unités de fabrication et de bâtiments pour l'industrie du pétrole et du gaz",4
4526,Travaux de couverture et travaux d'autres corps de métier spécialisés,4
4531,Travaux d'équipement électrique,4
4532,Travaux d'isolation,4
4533,Travaux de plomberie,4
4534,"Travaux d'installation de clôtures, de garde-corps et de dispositifs de sécurité",4
4535,Installations mécaniques,4
4541,Travaux de plâtrerie,4
4542,Travaux de menuiserie et de charpenterie,4
4543,Revêtement de sols et de murs,4
4544,Travaux de peinture et de vitrerie,4
4545,Autres travaux de parachèvement de bâtiment,4
4551,Location de grues avec opérateur,4
4552,Location de matériel de terrassement avec opérateur,4
4811,Logiciels de points de vente (POS),4
4812,Logiciel de commande vol,4
4813,Logiciels de soutien au sol et de test pour l'aviation,4
4814,Logiciels de contrôle du trafic ferroviaire,4
4815,Logiciels de contrôle industriel,4
4816,Logiciels de bibliothèque,4
4817,Logiciels de vérification de conformité,4
4818,Logiciels médicaux,4
4819,Logiciels pédagogiques,4
4821,Logiciels de gestion de réseau,4
4822,Logiciels pour internet et intranet,4
4831,Logiciels de création de documents,4
4832,Logiciels de dessin et de synthèse d'images,4
4833,Logiciels de planification et de productivité,4
4841,Logiciels de gestion des investissements et d'établissement des déclarations fiscales,4
4842,Logiciels de gestion des installations et suites logicielles,4
4843,Logiciels de gestion des stocks,4
4844,Logiciels d'analyse financière et logiciels comptables,4
4845,Logiciels de gestion des temps de travail et des ressources humaines,4
4846,"Logiciels analytiques, scientifiques, mathématiques ou prévisionnels",4
4847,Logiciels de vente aux enchères,4
4848,"Logiciels de vente, de marketing et de veille économique",4
4849,Logiciels de passation de marchés,4
4851,Logiciels de communications,4
4852,Logiciels multimédias,4
4861,Systèmes de bases de données,4
4862,Systèmes d'exploitation,4
4871,Logiciels de copie de sécurité ou de récupération,4
4872,Logiciels de codes-barres,4
4873,Logiciels de sécurité,4
4874,Logiciels de traduction de langues étrangères,4
4875,Logiciels de chargement des supports d'enregistrement,4
4876,Logiciels de protection antivirus,4
4877,"Utilitaires généraux, utilitaires de compression et utilitaires d'impression",4
4878,"Logiciels de gestion de système, de stockage et de gestion de contenu",4
4879,Logiciels de vérification des versions,4
4881,Systèmes d'information,4
4882,Serveurs,4
4891,"Logiciels de jeux vidéo, de généalogie et économiseurs d'écran",4
4892,Logiciels de bureautique,4
4893,Logiciels de formation et de divertissement,4
4894,Logiciels de création de patrons et de calendriers,4
4895,Systèmes de localisation de bateaux et systèmes de sonorisation,4
4896,Pilotes et logiciels de système,4
4897,Logiciels d'imprimerie,4
